0,20615463,angularjs angularjs-directive,1
0,22308887,angularjs,1
0,22308616,angularjs requirejs,1
0,22546842,angularjs sass,1
1,21765938,python,1
1,21818918,android facebook video,1
1,22620347,python html css web-scraping beautifulsoup,1
1,22623859,python benchmarking,1
1,22623897,python alphabetical-sort,1
1,23353336,python dictionary,1
1,23862339,python,1
1,23862404,python python-2.7 download python-requests,1
1,24004502,android webview,1
1,24088223,python mongodb pymongo,1
1,14390908,android,1
1,11992478,android mobile webview,1
2,19287727,c++,1
2,20114819,c++ iterator initialization,1
2,20436611,c++ c++14,1
2,20590733,c++ arrays loops for-loop,1
2,20645396,c++,1
2,20709896,c++ template-meta-programming typetraits c++14 enable-if,1
2,22082847,c++ c++11 lambda,1
2,22131313,c++ member auto forwarding c++14,1
2,22572285,c++ goto,1
2,22680848,c++ overloading operator-keyword,1
2,610245,c++ templates typename c++-faq dependent-name,1
2,24478897,c++ floating-point implicit-conversion implicit floating-accuracy,1
2,662918,c++ string concatenation,1
2,24543330,c++ c++11,1
2,24544093,c++,1
2,24545729,c++ c++11,1
2,24640114,c++,1
2,25012460,c++ arduino,1
2,25070101,c++,1
2,25194109,c++ string fstream,1
2,25194364,c++ c++11,1
2,25195176,c++ c++11 boost-mpl,1
2,874298,c++ templates,1
2,25224958,c++ pointers,1
2,25225331,c++,1
2,25237451,c++ char arduino,1
2,25251380,c++ templates c++11 numeric-limits,1
2,25335696,c++ exception return,1
2,25356469,c++ templates c++11 lambda,1
2,25521322,c++ c++11 stl,1
2,25836407,c++ arrays c++11,1
2,26052640,c++ c optimization nan constantfolding,1
2,26162586,c++ arrays,1
2,26207646,c++,1
2,26643741,c++ static-assert,1
2,26805502,c++ language-lawyer c++03 c++-standard-library,1
3,19661149,r,1
3,19666374,r posixct,1
3,19668391,r datetime subsampling,1
3,19777928,r,1
3,19786022,r date,1
3,19795078,r forms post,1
3,19841204,r histogram weight weighted,1
3,19850376,r plyr,1
3,19929075,r data.frame multiple-columns,1
3,20400038,r date data.frame row,1
3,20428862,r date,1
3,20450058,r statistics machine-learning octave,1
3,20662023,python machine-learning scikit-learn random-forest,1
3,20673103,r,1
3,20708455,python r numpy statistics,1
3,20727364,r,1
3,20726525,r tm,1
3,20746121,r ggplot2 cut,1
3,20920863,r list function,1
3,21317599,r table printf dataframes,1
3,21323538,r ubuntu amazon-web-services,1
3,21324531,r,1
3,21359696,r for-loop,1
3,21359904,r duplicates,1
3,21370145,r loops if-statement grep,1
3,21471329,r statistics distribution,1
3,21494548,r,1
3,21511512,r dataframes,1
3,21517183,r for-loop draw histogram,1
3,21519552,r plot contour boundary,1
3,21531083,r packages,1
3,21616688,r ggplot2 format scale legend,1
3,21619256,r matrix combinations,1
3,21631802,r,1
3,21641070,r subset,1
3,21680930,r,1
3,21718604,r plot histogram dataframes,1
3,21739512,r,1
3,21762195,r list arguments ellipsis variadic-functions,1
3,21765653,r apply dataframes mapply,1
3,21767468,r plyr,1
3,21805153,r data.frame subset,1
3,21805183,r plot curve best-fit-curve,1
3,21814517,r function dataframes,1
3,21817856,r ggplot2,1
3,21834370,r,1
3,21894602,r survey,1
3,21897501,r date formatting posixct,1
3,21963134,r summary tapply,1
3,21967254,r,1
3,21963505,r performance dataframes,1
3,21991130,r random-walk,1
3,22005180,r,1
3,22006854,r ggplot2 facet-wrap,1
3,22021988,r matrix,1
3,22039649,r data.table knitr,1
3,22066438,r,1
3,22066911,r leading-zero,1
3,22084721,r web-scraping text-mining,1
3,22084710,r plot ggplot2,1
3,22085487,python datetime time,1
3,22107025,r time-series,1
3,22108616,r xts,1
3,22128373,r shiny,1
3,22162193,r,1
3,22162282,r csv data.frame,1
3,22258739,r function rpart,1
3,22263208,r date order,1
3,22263354,r,1
3,22333704,r for-loop,1
3,22356311,r,1
3,22358174,python numpy pandas,1
3,22367021,regex r substring gsub,1
3,22415464,r,1
3,22417577,r,1
3,22442045,r histogram dataframes,1
3,22442467,r linear-regression,1
3,22442478,r plot heatmap,1
3,22445061,r reshape,1
3,22457712,r matrix,1
3,22462405,r data.table,1
4,19130986,python go,1
4,19295742,ssh google-compute-engine,1
4,19670167,google-compute-engine,1
4,19785622,ip-geolocation google-compute-engine,1
4,20103294,google-compute-engine,1
4,20207499,python debian openerp google-compute-engine,1
4,20389387,google-compute-engine,1
4,20481129,python ios django google-compute-engine,1
4,20450997,apache firewall google-compute-engine,1
4,20498336,google-compute-engine gcutil,1
4,20565641,google-compute-engine,1
4,20580260,ssh cygwin google-compute-engine gcutil,1
4,20546763,java mapreduce google-compute-engine,1
4,20634206,svn google-compute-engine,1
4,20641150,google-compute-engine,1
4,20710355,google-compute-engine,1
4,20472683,google-compute-engine,1
4,20789989,google-compute-engine,1
4,20914137,google-compute-engine,1
4,20939411,freebsd google-compute-engine,1
4,21087580,debian couchbase google-compute-engine,1
4,21167528,python osx google-compute-engine google-cloud-platform,1
4,21166323,networking virtual-machine google-compute-engine,1
4,21194715,google-compute-engine,1
4,21284596,google-compute-engine,1
4,21324014,oauth-2.0 google-compute-engine,1
4,21448136,google-compute-engine,1
4,21523770,google-compute-engine,1
4,21633386,google-compute-engine,1
4,21736369,google-compute-engine,1
4,21863905,postgresql tomcat amazon-ec2 google-compute-engine xnat,1
4,21846900,dns instance google-compute-engine nameservers google-cloud-platform,1
4,21866906,linux ssh google-compute-engine,1
4,22028985,python google-app-engine google-cloud-storage,1
4,22381686,cloud google-compute-engine google-cloud-platform,1
5,8295986,android android-layout resolution,1
5,2957172,android horizontal-scrolling,1
5,20177207,tooltip google-visualization stacked-area-chart,1
5,25713219,android animation android-animation hardware-acceleration facebook-messenger,1
5,18187972,design-patterns properties,1
6,20793568,concurrency go channel goroutine,1
6,20276907,ios deployment,1
6,22461295,methodology,1
6,22483958,python for-loop,1
6,22565544,go martini,1
6,22411449,ssl plist ipa ota ios7.1,1
6,22666163,ssl go,1
6,22999148,go redis session-cookies gorilla-toolkit,1
6,23064933,arrays go,1
6,23190311,map go,1
6,23190000,json tree go,1
6,23395129,linux unix networking go,1
7,19369130,clojure,1
7,11695599,sugarcrm,1
7,19616740,clojure destructuring,1
7,19627982,mysql postgresql clojure clojureql,1
7,19632438,php sql spam-prevention,1
7,20565428,mysql where-clause,1
7,20671767,clojure enlive,1
7,21257386,clojure enlive,1
7,21256659,xml clojure musicxml,1
7,21376919,clojure,1
7,21573714,clojure,1
7,21645049,clojure,1
7,16782091,url clojure routes,1
7,21823002,web-services clojure push-notification clojurescript core.async,1
7,22061604,clojure clojurescript compojure functionality hiccup,1
7,22127023,math clojure geometry,1
7,22168195,clojure lighttable paredit,1
7,22425220,clojure lighttable,1
7,22603608,clojure core.async,1
7,22750463,parsing clojure peg,1
7,22863954,clojure,1
7,22884328,clojure clojurescript,1
7,22938518,clojure ring,1
7,22958817,mysql where,1
7,22989796,clojure,1
7,23226124,clojure,1
7,23352830,clojure jsoup ring,1
8,19131618,git,1
8,19151824,activerecord yii,1
8,19174011,php postgresql,1
8,19149758,php yii yii-cmodel,1
8,19249725,php session,1
8,19315976,php mysql yii,1
8,19316395,php yii,1
8,19372926,php if-statement,1
8,19408467,php ajax jquery yii,1
8,20162068,php date strtotime,1
8,20431202,php session,1
8,20729967,php,1
8,22983113,git,1
8,24631863,javascript jquery ajax json wordpress,1
8,24681200,php apache symfony2,1
8,24681473,php mysql,1
8,24536777,php magento package magento-1.9,1
8,24737460,php mysql,1
8,24712183,php file-upload,1
8,22631026,php osx-mavericks libpng dyld,1
8,24787939,php mysql sql database,1
8,24833358,javascript php jquery ajax,1
8,24858341,javascript jquery,1
8,24891799,javascript jquery,1
8,24891684,javascript,1
9,19182682,ruby-on-rails ruby elasticsearch tire,1
9,10853123,django django-admin,1
9,24795394,sql django amazon-redshift,1
9,25026034,django django-rest-framework,1
9,17666037,dropbox-api,1
9,26157788,django datetime django-queryset,1
9,21047384,python django django-rest-framework,1
10,19079191,php symfony2 doctrine2,1
10,19147337,symfony2 translation,1
10,19378583,symfony2 assetic,1
10,19408059,symfony2 orm doctrine extend entitymanager,1
10,19952331,sql symfony2 doctrine2 doctrine,1
10,20170689,symfony2 symfony-2.3 foscommentbundle,1
10,20305179,symfony2,1
10,20374073,php symfony2 doctrine,1
10,20373888,symfony2 doctrine2 cascade,1
10,20372909,php forms symfony2,1
10,20373333,symfony2 handlebars.js assetic,1
10,20380245,php api rest orm persistence,1
10,20405510,php mongodb symfony2 doctrine2 doctrine,1
10,19999486,symfony2 yaml config ezpublish,1
10,20439437,php symfony2 doctrine2,1
10,20445199,php symfony2,1
10,20682422,php symfony2 doctrine2,1
10,20743468,php symfony2 extends,1
10,20764602,symfony2,1
10,21156627,css symfony2 twitter-bootstrap-3,1
10,21226897,symfony2 functional-testing,1
10,21256433,php arrays algorithm sorting symfony2,1
10,21261084,symfony2 filesystems gaufrette,1
10,21001536,symfony2 symfony-forms,1
10,19703016,forms validation symfony2 symfony-forms symfony-2.3,1
